mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2024-09,automoveis,171658,170985,resumo_mensal,2024-09.pdf,261
2024-09,comerciais_leves,51028,52199,resumo_mensal,2024-09.pdf,261
