mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-06,automoveis,299317,231589,resumo_mensal,2012-06.pdf,114
2012-06,comerciais_leves,41350,42764,resumo_mensal,2012-06.pdf,114
