mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-07,automoveis,239653,257212,resumo_mensal,2009-07.pdf,79
2009-07,comerciais_leves,33958,32553,resumo_mensal,2009-07.pdf,79
