mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2014-12,automoveis,302916,234777,resumo_mensal,2014-12.pdf,144
2014-12,comerciais_leves,50651,45037,resumo_mensal,2014-12.pdf,144
