mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-11,automoveis,156083,148209,resumo_mensal,2006-11.pdf,47
2006-11,comerciais_leves,17933,18585,resumo_mensal,2006-11.pdf,47
