mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2010-01,automoveis,172364,240033,resumo_mensal,2010-01.pdf,85
2010-01,comerciais_leves,29360,37861,resumo_mensal,2010-01.pdf,85
