mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2008-05,automoveis,203243,218005,resumo_mensal,2008-05.pdf,65
2008-05,comerciais_leves,26717,30009,resumo_mensal,2008-05.pdf,65
