mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2013-01,automoveis,253429,295012,resumo_mensal,2013-01.pdf,121
2013-01,comerciais_leves,43423,48731,resumo_mensal,2013-01.pdf,121
