mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-12,automoveis,240033,205803,resumo_mensal,2009-12.pdf,84
2009-12,comerciais_leves,37861,32663,resumo_mensal,2009-12.pdf,84
