mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-04,automoveis,207947,240644,resumo_mensal,2012-04.pdf,112
2012-04,comerciais_leves,36872,43445,resumo_mensal,2012-04.pdf,112
