mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2025-08,automoveis,172280,181765,resumo_mensal,2025-08.pdf,272
2025-08,comerciais_leves,42210,48231,resumo_mensal,2025-08.pdf,272
