mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2013-04,automoveis,270481,227273,resumo_mensal,2013-04.pdf,124
2013-04,comerciais_leves,46189,41044,resumo_mensal,2013-04.pdf,124
