mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2010-03,automoveis,295447,181804,resumo_mensal,2010-03.pdf,87
2010-03,comerciais_leves,41912,29556,resumo_mensal,2010-03.pdf,87
