mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2014-06,automoveis,211418,232623,resumo_mensal,2014-06.pdf,138
2014-06,comerciais_leves,39201,45263,resumo_mensal,2014-06.pdf,138
