mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2007-12,automoveis,205475,200820,resumo_mensal,2007-12.pdf,60
2007-12,comerciais_leves,25835,24925,resumo_mensal,2007-12.pdf,60
