mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2024-11,automoveis,193730,195191,resumo_mensal,2024-11.pdf,263
2024-11,comerciais_leves,47461,54695,resumo_mensal,2024-11.pdf,263
