mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2015-03,automoveis,189874,149834,resumo_mensal,2015-03.pdf,147
2015-03,comerciais_leves,36103,28972,resumo_mensal,2015-03.pdf,147
