mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-10,automoveis,247230,264957,resumo_mensal,2009-10.pdf,82
2009-10,comerciais_leves,34082,31696,resumo_mensal,2009-10.pdf,82
