mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2024-06,automoveis,163808,144014,resumo_mensal,2024-06.pdf,258
2024-06,comerciais_leves,38666,39181,resumo_mensal,2024-06.pdf,258
