mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2008-06,automoveis,213068,203243,resumo_mensal,2008-06.pdf,66
2008-06,comerciais_leves,29787,26717,resumo_mensal,2008-06.pdf,66
