mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2010-09,automoveis,250784,255060,resumo_mensal,2010-09.pdf,93
2010-09,comerciais_leves,40621,41505,resumo_mensal,2010-09.pdf,93
