mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2014-07,automoveis,234608,211418,resumo_mensal,2014-07.pdf,139
2014-07,comerciais_leves,45181,39201,resumo_mensal,2014-07.pdf,139
