mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-09,automoveis,235077,352048,resumo_mensal,2012-09.pdf,117
2012-09,comerciais_leves,42508,53421,resumo_mensal,2012-09.pdf,117
