mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-08,automoveis,150756,141159,resumo_mensal,2006-08.pdf,44
2006-08,comerciais_leves,19233,16894,resumo_mensal,2006-08.pdf,44
