mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2025-07,automoveis,181787,159122,resumo_mensal,2025-07.pdf,271
2025-07,comerciais_leves,48161,43035,resumo_mensal,2025-07.pdf,271
