mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-10,automoveis,277598,235077,resumo_mensal,2012-10.pdf,118
2012-10,comerciais_leves,49313,42508,resumo_mensal,2012-10.pdf,118
