mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2012-02,automoveis,201936,215432,resumo_mensal,2012-02.pdf,110
2012-02,comerciais_leves,33894,37223,resumo_mensal,2012-02.pdf,110
