mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2008-08,automoveis,201124,239158,resumo_mensal,2008-08.pdf,68
2008-08,comerciais_leves,29983,33815,resumo_mensal,2008-08.pdf,68
