mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2006-10,automoveis,148209,134612,resumo_mensal,2006-10.pdf,46
2006-10,comerciais_leves,18585,16572,resumo_mensal,2006-10.pdf,46
