mes,segmento,total_publicado,total_publicado_mes_anterior,origem,arquivo_origem,edicao
2009-01,automoveis,169897,163262,resumo_mensal,2009-01.pdf,73
2009-01,comerciais_leves,19869,20632,resumo_mensal,2009-01.pdf,73
